time_ns,source,destination,route,rtt_ns,hop_count,failed_isls,status
165400000000,12,13,12-8-9-10-6-13,41821901.2099523768,5,0-1,REROUTED
165500000000,12,13,12-8-9-10-6-13,41819569.3284974396,5,0-1,REROUTED
165600000000,12,13,12-8-9-10-6-13,41817231.3995037451,5,0-1,REROUTED
165700000000,12,13,12-8-9-10-6-13,41814900.8514186740,5,0-1,REROUTED
165800000000,12,13,12-8-9-10-6-13,41812572.7648235261,5,0-1,REROUTED
165900000000,12,13,12-8-9-10-6-13,41810257.8043576702,5,0-1,REROUTED
166000000000,12,13,12-8-9-10-6-13,41807939.7993700653,5,0-1,REROUTED
166100000000,12,13,12-8-9-10-6-13,41805627.6534484997,5,0-1,REROUTED
166200000000,12,13,12-8-9-10-6-13,41803319.6787637100,5,0-1,REROUTED
166300000000,12,13,12-8-9-10-6-13,41801017.1000605598,5,0-1,REROUTED
166400000000,12,13,12-8-9-10-6-13,41798717.5215982720,5,0-1,REROUTED
166500000000,12,13,12-8-9-10-6-13,41796425.0480005145,5,0-1,REROUTED
166600000000,12,13,12-8-9-10-6-13,41794130.6147362590,5,0-1,REROUTED
166700000000,12,13,12-8-9-10-6-13,41791847.3384289593,5,0-1,REROUTED
166800000000,12,13,12-8-9-10-6-13,41789564.2348810732,5,0-1,REROUTED
166900000000,12,13,12-8-9-10-6-13,41787289.5742774382,5,0-1,REROUTED
167000000000,12,13,12-8-9-10-6-13,41785012.5805145800,5,0-1,REROUTED
167100000000,12,13,12-8-9-10-6-13,41782750.0962085947,5,0-1,REROUTED
167200000000,12,13,12-8-9-10-6-13,41780483.8547779173,5,0-1,REROUTED
167300000000,12,13,12-8-9-10-6-13,41778227.3332428560,5,0-1,REROUTED
167400000000,12,13,12-8-9-10-6-13,41775968.8073639870,5,0-1,REROUTED
167500000000,12,13,12-8-9-10-6-13,41773720.9419722706,5,0-1,REROUTED
167600000000,12,13,12-8-9-10-6-13,41771475.2417365983,5,0-1,REROUTED
167700000000,12,13,12-8-9-10-6-13,41769229.6459046975,5,0-1,REROUTED
167800000000,12,13,12-8-9-10-6-13,41766994.4927112386,5,0-1,REROUTED
167900000000,12,13,12-8-9-10-6-13,41764763.6267811731,5,0-1,REROUTED
168000000000,12,13,12-8-9-10-6-13,41762534.6554620713,5,0-1,REROUTED
168100000000,12,13,12-8-9-10-6-13,41760304.7825101465,5,0-1,REROUTED
168200000000,12,13,12-8-9-10-6-13,41758087.9776526168,5,0-1,REROUTED
168300000000,12,13,12-8-9-10-6-13,41755874.9495898187,5,0-1,REROUTED
168400000000,12,13,12-8-9-10-6-13,41753660.7170865685,5,0-1,REROUTED
168500000000,12,13,12-8-9-10-6-13,41751456.4715034589,5,0-1,REROUTED
168600000000,12,13,12-8-9-10-6-13,41749255.0458217487,5,0-1,REROUTED
168700000000,12,13,12-8-9-10-6-13,41747053.4530596808,5,0-1,REROUTED
168800000000,12,13,12-8-9-10-6-13,41744863.3804624006,5,0-1,REROUTED
168900000000,12,13,12-8-9-10-6-13,41742669.8296550736,5,0-1,REROUTED
169000000000,12,13,12-8-9-10-6-13,41740487.3311541677,5,0-1,REROUTED
169100000000,12,13,12-8-9-10-6-13,41738306.1928848624,5,0-1,REROUTED
169200000000,12,13,12-8-9-10-6-13,41736128.1866695061,5,0-1,REROUTED
169300000000,12,13,12-8-9-10-6-13,41733959.4618580192,5,0-1,REROUTED
169400000000,12,13,12-8-9-10-6-13,41731796.1448602825,5,0-1,REROUTED
169500000000,12,13,12-8-9-10-6-13,41729632.5824460611,5,0-1,REROUTED
169600000000,12,13,12-8-9-10-6-13,41727476.1901255399,5,0-1,REROUTED
169700000000,12,13,12-8-9-10-6-13,41725318.8309249133,5,0-1,REROUTED
169800000000,12,13,12-8-9-10-6-13,41723167.9839923158,5,0-1,REROUTED
169900000000,12,13,12-8-9-10-6-13,41721024.9305877090,5,0-1,REROUTED
170000000000,12,13,12-8-9-10-6-13,41718882.0877757221,5,0-1,REROUTED
170100000000,12,13,12-8-9-10-6-13,41716747.0146128461,5,0-1,REROUTED
170200000000,12,13,12-8-9-10-6-13,41714616.0152146891,5,0-1,REROUTED
170300000000,12,13,12-8-9-10-6-13,41712491.2214541659,5,0-1,REROUTED
170400000000,12,13,12-8-9-10-6-13,41710365.6592433080,5,0-1,REROUTED
170500000000,12,13,12-8-9-10-6-13,41708245.2953732833,5,0-1,REROUTED
170600000000,12,13,12-8-9-10-6-13,41706136.0452905819,5,0-1,REROUTED
170700000000,12,13,12-8-9-10-6-13,41704023.4520223290,5,0-1,REROUTED
170800000000,12,13,12-8-9-10-6-13,41701918.0054418817,5,0-1,REROUTED
170900000000,12,13,12-8-9-10-6-13,41699812.7104184180,5,0-1,REROUTED
171000000000,12,13,12-8-9-10-6-13,41697718.1578808799,5,0-1,REROUTED
171100000000,12,13,12-8-9-10-6-13,41695623.5522685871,5,0-1,REROUTED
171200000000,12,13,12-8-9-10-6-13,41693540.3854522109,5,0-1,REROUTED
171300000000,12,13,12-8-9-10-6-13,41691458.8092122301,5,0-1,REROUTED
171400000000,12,13,12-8-9-10-6-13,41689379.7204047590,5,0-1,REROUTED
171500000000,12,13,12-8-9-10-6-13,41687306.1624732018,5,0-1,REROUTED
171600000000,12,13,12-8-9-10-6-13,41685232.4588499218,5,0-1,REROUTED
171700000000,12,13,12-8-9-10-6-13,41683167.8532083929,5,0-1,REROUTED
171800000000,12,13,12-8-9-10-6-13,41681105.2654464096,5,0-1,REROUTED
171900000000,12,13,12-8-9-10-6-13,41679048.9591328874,5,0-1,REROUTED
172000000000,12,13,12-8-9-10-6-13,41677000.2951301783,5,0-1,REROUTED
172100000000,12,13,12-8-9-10-6-13,41674948.4839768410,5,0-1,REROUTED
172200000000,12,13,12-8-9-10-6-13,41672908.2958675772,5,0-1,REROUTED
172300000000,12,13,12-8-9-10-6-13,41670871.0653255954,5,0-1,REROUTED
172400000000,12,13,12-8-9-10-6-13,41668834.6058562547,5,0-1,REROUTED
172500000000,12,13,12-8-9-10-6-13,41666804.2867915854,5,0-1,REROUTED
172600000000,12,13,12-8-9-10-6-13,41664772.2573123500,5,0-1,REROUTED
172700000000,12,13,12-8-9-10-6-13,41662756.2345594019,5,0-1,REROUTED
172800000000,12,13,12-8-9-10-6-13,41660735.8511478603,5,0-1,REROUTED
172900000000,12,13,12-8-9-10-6-13,41658724.7161882594,5,0-1,REROUTED
173000000000,12,13,12-8-9-10-6-13,41656717.1734104902,5,0-1,REROUTED
173100000000,12,13,12-8-9-10-6-13,41654718.8294050545,5,0-1,REROUTED
173200000000,12,13,12-8-9-10-6-13,41652714.1209852174,5,0-1,REROUTED
173300000000,12,13,12-8-9-10-6-13,41650719.5512914062,5,0-1,REROUTED
173400000000,12,13,12-8-9-10-6-13,41648729.9018307030,5,0-1,REROUTED
173500000000,12,13,12-8-9-10-6-13,41646747.9935129508,5,0-1,REROUTED
173600000000,12,13,12-8-9-10-6-13,41644764.3690762967,5,0-1,REROUTED
173700000000,12,13,12-8-9-10-6-13,41642785.0512175560,5,0-1,REROUTED
173800000000,12,13,12-8-9-10-6-13,41640814.8681261465,5,0-1,REROUTED
173900000000,12,13,12-8-9-10-6-13,41638844.7649088055,5,0-1,REROUTED
174000000000,12,13,12-8-9-10-6-13,41636881.9362313077,5,0-1,REROUTED
174100000000,12,13,12-8-9-10-6-13,41634919.9436797425,5,0-1,REROUTED
174200000000,12,13,12-8-9-10-6-13,41632967.3362920880,5,0-1,REROUTED
174300000000,12,13,12-8-9-10-6-13,41631015.9918127134,5,0-1,REROUTED
174400000000,12,13,12-8-9-10-6-13,41629070.9837908149,5,0-1,REROUTED
174500000000,12,13,12-8-9-10-6-13,41627130.3932472393,5,0-1,REROUTED
174600000000,12,13,12-8-9-10-6-13,41625186.6667359844,5,0-1,REROUTED
174700000000,12,13,12-8-9-10-6-13,41623258.6881461963,5,0-1,REROUTED
174800000000,12,13,12-8-9-10-6-13,41621328.4392262623,5,0-1,REROUTED
174900000000,12,13,12-8-9-10-6-13,41619406.4426280260,5,0-1,REROUTED
175000000000,12,13,12-8-9-10-6-13,41617488.3356452584,5,0-1,REROUTED
175100000000,12,13,12-8-9-10-6-13,41615573.9418522865,5,0-1,REROUTED
175200000000,12,13,12-8-9-10-6-13,41613659.5438470319,5,0-1,REROUTED
175300000000,12,13,12-8-9-10-6-13,41611755.1278162226,5,0-1,REROUTED
175400000000,12,13,12-8-9-10-6-13,41609850.6161514297,5,0-1,REROUTED
175500000000,12,13,12-8-9-10-6-13,41607957.2351765335,5,0-1,REROUTED
175600000000,12,13,12-8-9-10-6-13,41606061.5047087148,5,0-1,REROUTED
175700000000,12,13,12-8-9-10-6-13,41604173.9006051347,5,0-1,REROUTED
175800000000,12,13,12-8-9-10-6-13,41602288.4362209216,5,0-1,REROUTED
175900000000,12,13,12-8-9-10-6-13,41600406.5180844292,5,0-1,REROUTED
176000000000,12,13,12-8-9-10-6-13,41598535.8046363890,5,0-1,REROUTED
176100000000,12,13,12-8-9-10-6-13,41596665.2484060079,5,0-1,REROUTED
176200000000,12,13,12-8-9-10-6-13,41594795.6380659118,5,0-1,REROUTED
176300000000,12,13,12-8-9-10-6-13,41592933.4474129304,5,0-1,REROUTED
176400000000,12,13,12-8-9-10-6-13,41591074.7737671807,5,0-1,REROUTED
176500000000,12,13,12-8-9-10-6-13,41589221.7916280702,5,0-1,REROUTED
176600000000,12,13,12-8-9-10-6-13,41587373.9935994223,5,0-1,REROUTED
176700000000,12,13,12-8-9-10-6-13,41585529.8029504269,5,0-1,REROUTED
176800000000,12,13,12-8-9-10-6-13,41583689.1382911876,5,0-1,REROUTED
176900000000,12,13,12-8-9-10-6-13,41581857.8944823965,5,0-1,REROUTED
177000000000,12,13,12-8-9-10-6-13,41580028.7662245780,5,0-1,REROUTED
177100000000,12,13,12-8-9-10-6-13,41578198.8168524876,5,0-1,REROUTED
177200000000,12,13,12-8-9-10-6-13,41576376.1447793692,5,0-1,REROUTED
177300000000,12,13,12-8-9-10-6-13,41574561.8881655484,5,0-1,REROUTED
177400000000,12,13,12-8-9-10-6-13,41572748.4464460984,5,0-1,REROUTED
177500000000,12,13,12-8-9-10-6-13,41570940.9481640011,5,0-1,REROUTED
177600000000,12,13,12-8-9-10-6-13,41569134.6874420941,5,0-1,REROUTED
177700000000,12,13,12-8-9-10-6-13,41567332.0595811009,5,0-1,REROUTED
177800000000,12,13,12-8-9-10-6-13,41565541.4960939810,5,0-1,REROUTED
177900000000,12,13,12-8-9-10-6-13,41563748.7370062992,5,0-1,REROUTED
178000000000,12,13,12-8-9-10-6-13,41561961.1707407609,5,0-1,REROUTED
178100000000,12,13,12-8-9-10-6-13,41560184.4799017012,5,0-1,REROUTED
178200000000,12,13,12-8-9-10-6-13,41558402.9083736017,5,0-1,REROUTED
178300000000,12,13,12-8-9-10-6-13,41556631.1461364552,5,0-1,REROUTED
178400000000,12,13,12-8-9-10-6-13,41554862.6600105464,5,0-1,REROUTED
178500000000,12,13,12-8-9-10-6-13,41553099.2656495571,5,0-1,REROUTED
178600000000,12,13,12-8-9-10-6-13,41551334.2007286176,5,0-1,REROUTED
178700000000,12,13,12-8-9-10-6-13,41549586.3874376267,5,0-1,REROUTED
178800000000,12,13,12-8-9-10-6-13,41547830.5016502887,5,0-1,REROUTED
178900000000,12,13,12-8-9-10-6-13,41546088.7878947407,5,0-1,REROUTED
179000000000,12,13,12-8-9-10-6-13,41544343.7835776508,5,0-1,REROUTED
179100000000,12,13,12-8-9-10-6-13,41542608.3691495210,5,0-1,REROUTED
179200000000,12,13,12-8-9-10-6-13,41540874.1644640118,5,0-1,REROUTED
179300000000,12,13,12-8-9-10-6-13,41539142.9690619335,5,0-1,REROUTED
179400000000,12,13,12-8-9-10-6-13,41537423.5175028443,5,0-1,REROUTED
179500000000,12,13,12-8-9-10-6-13,41535701.1172831878,5,0-1,REROUTED
179600000000,12,13,12-8-9-10-6-13,41533983.4146662652,5,0-1,REROUTED
179700000000,12,13,12-8-9-10-6-13,41532279.0311703607,5,0-1,REROUTED
179800000000,12,13,12-8-9-10-6-13,41530572.0192404985,5,0-1,REROUTED
179900000000,12,13,12-8-9-10-6-13,41528868.8054877669,5,0-1,REROUTED
180000000000,12,13,12-8-9-10-6-13,41527172.3388376534,5,0-1,REROUTED
180100000000,12,13,12-8-9-10-6-13,41525480.5780400932,5,0-1,REROUTED
180200000000,12,13,12-8-9-10-6-13,41523793.2342945710,5,0-1,REROUTED
180300000000,12,13,12-8-9-10-6-13,41522109.5029465109,5,0-1,REROUTED
180400000000,12,13,12-8-9-10-6-13,41520427.8409337178,5,0-1,REROUTED
180500000000,12,13,12-8-9-10-6-13,41518754.0022858307,5,0-1,REROUTED
180600000000,12,13,12-8-9-10-6-13,41517082.9356291667,5,0-1,REROUTED
180700000000,12,13,12-8-9-10-6-13,41515415.3947859406,5,0-1,REROUTED
180800000000,12,13,12-8-9-10-6-13,41513749.5708822757,5,0-1,REROUTED
180900000000,12,13,12-8-9-10-6-13,41512101.7629239708,5,0-1,REROUTED
181000000000,12,13,12-8-9-10-6-13,41510449.0530695915,5,0-1,REROUTED
181100000000,12,13,12-8-9-10-6-13,41508800.9237271249,5,0-1,REROUTED
181200000000,12,13,12-8-9-10-6-13,41507155.5434285104,5,0-1,REROUTED
181300000000,12,13,12-8-9-10-6-13,41505515.5668814704,5,0-1,REROUTED
181400000000,12,13,12-8-9-10-6-13,41503884.4889771044,5,0-1,REROUTED
181500000000,12,13,12-8-9-10-6-13,41502254.8144565299,5,0-1,REROUTED
181600000000,12,13,12-8-9-10-6-13,41500626.7402620167,5,0-1,REROUTED
181700000000,12,13,12-8-9-10-6-13,41499006.2800748423,5,0-1,REROUTED
181800000000,12,13,12-8-9-10-6-13,41497387.0030564144,5,0-1,REROUTED
181900000000,12,13,12-8-9-10-6-13,41495777.9098318964,5,0-1,REROUTED
182000000000,12,13,12-8-9-10-6-13,41494167.0436397418,5,0-1,REROUTED
182100000000,12,13,12-8-9-10-6-13,41492565.2371317446,5,0-1,REROUTED
182200000000,12,13,12-8-9-10-6-13,41490965.8923460841,5,0-1,REROUTED
182300000000,12,13,12-8-9-10-6-13,41489375.5621122718,5,0-1,REROUTED
182400000000,12,13,12-8-9-10-6-13,41487779.1363075301,5,0-1,REROUTED
182500000000,12,13,12-8-9-10-6-13,41486197.8281921223,5,0-1,REROUTED
182600000000,12,13,12-8-9-10-6-13,41484618.2349735498,5,0-1,REROUTED
182700000000,12,13,12-8-9-10-6-13,41483034.9913010299,5,0-1,REROUTED
182800000000,12,13,12-8-9-10-6-13,41481469.3492257521,5,0-1,REROUTED
182900000000,12,13,12-8-9-10-6-13,41479903.5706737936,5,0-1,REROUTED
183000000000,12,13,12-8-9-10-6-13,41478331.8136579692,5,0-1,REROUTED
183100000000,12,13,12-8-9-10-6-13,41476780.9676974341,5,0-1,REROUTED
183200000000,12,13,12-8-9-10-6-13,41475223.8907923400,5,0-1,REROUTED
183300000000,12,13,12-8-9-10-6-13,41473677.9690773189,5,0-1,REROUTED
183400000000,12,13,12-8-9-10-6-13,41472128.9467343390,5,0-1,REROUTED
183500000000,12,13,12-8-9-10-6-13,41470590.5132635683,5,0-1,REROUTED
183600000000,12,13,12-8-9-10-6-13,41469048.8896158487,5,0-1,REROUTED
183700000000,12,13,12-8-9-10-6-13,41467522.0418098569,5,0-1,REROUTED
183800000000,12,13,12-8-9-10-6-13,41465994.3746359572,5,0-1,REROUTED
183900000000,12,13,12-8-9-10-6-13,41464477.1607044041,5,0-1,REROUTED
184000000000,12,13,12-8-9-10-6-13,41462956.3713945076,5,0-1,REROUTED
184100000000,12,13,12-8-9-10-6-13,41461441.7866454422,5,0-1,REROUTED
184200000000,12,13,12-8-9-10-6-13,41459932.5194257498,5,0-1,REROUTED
184300000000,12,13,12-8-9-10-6-13,41458425.2200830579,5,0-1,REROUTED
184400000000,12,13,12-8-9-10-6-13,41456923.3672875091,5,0-1,REROUTED
184500000000,12,13,12-8-9-10-6-13,41455435.0327812880,5,0-1,REROUTED
184600000000,12,13,12-8-9-10-6-13,41453944.0426644608,5,0-1,REROUTED
184700000000,12,13,12-8-9-10-6-13,41452454.2061767429,5,0-1,REROUTED
184800000000,12,13,12-8-9-10-6-13,41450973.1950589642,5,0-1,REROUTED
184900000000,12,13,12-8-9-10-6-13,41449500.3987519071,5,0-1,REROUTED
185000000000,12,13,12-8-9-10-6-13,41448018.1740147546,5,0-1,REROUTED
185100000000,12,13,12-8-9-10-6-13,41446552.0720028356,5,0-1,REROUTED
185200000000,12,13,12-8-9-10-6-13,41445087.2324369997,5,0-1,REROUTED
185300000000,12,13,12-8-9-10-6-13,41443628.4242050722,5,0-1,REROUTED
185400000000,12,13,12-8-9-10-6-13,41442172.9995717481,5,0-1,REROUTED
185500000000,12,13,12-8-9-10-6-13,41440721.6841232553,5,0-1,REROUTED
185600000000,12,13,12-8-9-10-6-13,41439275.5460801274,5,0-1,REROUTED
185700000000,12,13,12-8-9-10-6-13,41437835.1760642454,5,0-1,REROUTED
185800000000,12,13,12-8-9-10-6-13,41436397.6895029321,5,0-1,REROUTED
185900000000,12,13,12-8-9-10-6-13,41434965.0298946723,5,0-1,REROUTED
186000000000,12,13,12-8-9-10-6-13,41433536.3456753790,5,0-1,REROUTED
186100000000,12,13,12-8-9-10-6-13,41432116.0103720054,5,0-1,REROUTED
186200000000,12,13,12-8-9-10-6-13,41430691.3824998513,5,0-1,REROUTED
186300000000,12,13,12-8-9-10-6-13,41429281.5004336834,5,0-1,REROUTED
186400000000,12,13,12-8-9-10-6-13,41427868.5812541693,5,0-1,REROUTED
186500000000,12,13,12-8-9-10-6-13,41426463.3642960042,5,0-1,REROUTED
186600000000,12,13,12-8-9-10-6-13,41425065.7936835960,5,0-1,REROUTED
186700000000,12,13,12-8-9-10-6-13,41423663.0978572741,5,0-1,REROUTED
186800000000,12,13,12-8-9-10-6-13,41422273.0229387656,5,0-1,REROUTED
186900000000,12,13,12-8-9-10-6-13,41420885.4083564803,5,0-1,REROUTED
187000000000,12,13,12-8-9-10-6-13,41419502.0716071054,5,0-1,REROUTED
187100000000,12,13,12-8-9-10-6-13,41418126.5704464763,5,0-1,REROUTED
187200000000,12,13,12-8-9-10-6-13,41416752.3694646284,5,0-1,REROUTED
187300000000,12,13,12-8-9-10-6-13,41415384.9295981452,5,0-1,REROUTED
187400000000,12,13,12-8-9-10-6-13,41414018.5825762153,5,0-1,REROUTED
187500000000,12,13,12-8-9-10-6-13,41412655.1968941391,5,0-1,REROUTED
187600000000,12,13,12-8-9-10-6-13,41411297.9686909616,5,0-1,REROUTED
187700000000,12,13,12-8-9-10-6-13,41409943.8560767993,5,0-1,REROUTED
187800000000,12,13,12-8-9-10-6-13,41408601.1151617244,5,0-1,REROUTED
187900000000,12,13,12-8-9-10-6-13,41407255.8957515880,5,0-1,REROUTED
188000000000,12,13,12-8-9-10-6-13,41405923.5551194400,5,0-1,REROUTED
188100000000,12,13,12-8-9-10-6-13,41404591.0734625757,5,0-1,REROUTED
188200000000,12,13,12-8-9-10-6-13,41403258.1931007281,5,0-1,REROUTED
188300000000,12,13,12-8-9-10-6-13,41401938.1736731306,5,0-1,REROUTED
188400000000,12,13,12-8-9-10-6-13,41400610.0517613217,5,0-1,REROUTED
188500000000,12,13,12-8-9-10-6-13,41399298.9636564106,5,0-1,REROUTED
188600000000,12,13,12-8-9-10-6-13,41397992.3611179292,5,0-1,REROUTED
188700000000,12,13,12-8-9-10-6-13,41396680.0686519295,5,0-1,REROUTED
188800000000,12,13,12-8-9-10-6-13,41395384.7397934347,5,0-1,REROUTED
188900000000,12,13,12-8-9-10-6-13,41394082.6552402824,5,0-1,REROUTED
189000000000,12,13,12-8-9-10-6-13,41392789.0727089271,5,0-1,REROUTED
189100000000,12,13,12-8-9-10-6-13,41391505.9442494288,5,0-1,REROUTED
189200000000,12,13,12-8-9-10-6-13,41390218.0307821333,5,0-1,REROUTED
189300000000,12,13,12-8-9-10-6-13,41388941.1993996724,5,0-1,REROUTED
189400000000,12,13,12-8-9-10-6-13,41387665.2874618694,5,0-1,REROUTED
189500000000,12,13,12-8-9-10-6-13,41386396.8493352011,5,0-1,REROUTED
189600000000,12,13,12-8-9-10-6-13,41385132.6654635668,5,0-1,REROUTED
189700000000,12,13,12-8-9-10-6-13,41383868.1576794907,5,0-1,REROUTED
189800000000,12,13,12-8-9-10-6-13,41382614.0322755352,5,0-1,REROUTED
189900000000,12,13,12-8-9-10-6-13,41381360.5571799725,5,0-1,REROUTED
190000000000,12,13,12-8-9-10-6-13,41380110.4200742170,5,0-1,REROUTED
190100000000,12,13,12-8-9-10-6-13,41378867.2500771433,5,0-1,REROUTED
190200000000,12,13,12-8-9-10-6-13,41377632.0572310761,5,0-1,REROUTED
190300000000,12,13,12-8-9-10-6-13,41376399.4172619879,5,0-1,REROUTED
190400000000,12,13,12-8-9-10-6-13,41375169.6674507856,5,0-1,REROUTED
190500000000,12,13,12-8-9-10-6-13,41373949.9824101850,5,0-1,REROUTED
190600000000,12,13,12-8-9-10-6-13,41372725.6963172406,5,0-1,REROUTED
190700000000,12,13,12-8-9-10-6-13,41371510.0099149942,5,0-1,REROUTED
190800000000,12,13,12-8-9-10-6-13,41370301.6906246692,5,0-1,REROUTED
190900000000,12,13,12-8-9-10-6-13,41369090.1096418574,5,0-1,REROUTED
191000000000,12,13,12-8-9-10-6-13,41367889.0340909436,5,0-1,REROUTED
191100000000,12,13,12-8-9-10-6-13,41366691.0140929595,5,0-1,REROUTED
191200000000,12,13,12-8-9-10-6-13,41365494.8647300377,5,0-1,REROUTED
191300000000,12,13,12-8-9-10-6-13,41364310.5660857931,5,0-1,REROUTED
191400000000,12,13,12-8-9-10-6-13,41363126.8515482098,5,0-1,REROUTED
191500000000,12,13,12-8-9-10-6-13,41361950.9445472211,5,0-1,REROUTED
191600000000,12,13,12-8-9-10-6-13,41360771.0263224915,5,0-1,REROUTED
191700000000,12,13,12-8-9-10-6-13,41359604.6001619250,5,0-1,REROUTED
191800000000,12,13,12-8-9-10-6-13,41358438.2402671501,5,0-1,REROUTED
191900000000,12,13,12-8-9-10-6-13,41357278.6390736029,5,0-1,REROUTED
192000000000,12,13,12-8-9-10-6-13,41356118.2644658014,5,0-1,REROUTED
192100000000,12,13,12-8-9-10-6-13,41354968.1107582524,5,0-1,REROUTED
192200000000,12,13,12-8-9-10-6-13,41353823.8669816405,5,0-1,REROUTED
192300000000,12,13,12-8-9-10-6-13,41352677.5563384891,5,0-1,REROUTED
192400000000,12,13,12-8-9-10-6-13,41351539.9656344578,5,0-1,REROUTED
192500000000,12,13,12-8-9-10-6-13,41350404.4535778984,5,0-1,REROUTED
192600000000,12,13,12-8-9-10-6-13,41349277.1466591731,5,0-1,REROUTED
192700000000,12,13,12-8-9-10-6-13,41348154.0362447128,5,0-1,REROUTED
192800000000,12,13,12-8-9-10-6-13,41347031.2130901143,5,0-1,REROUTED
192900000000,12,13,12-8-9-10-6-13,41345917.3387498856,5,0-1,REROUTED
193000000000,12,13,12-8-9-10-6-13,41344804.8332380876,5,0-1,REROUTED
193100000000,12,13,12-8-9-10-6-13,41343701.3305546716,5,0-1,REROUTED
193200000000,12,13,12-8-9-10-6-13,41342598.3761487752,5,0-1,REROUTED
193300000000,12,13,12-8-9-10-6-13,41341496.2717061341,5,0-1,REROUTED
193400000000,12,13,12-8-9-10-6-13,41340409.5405827686,5,0-1,REROUTED
193500000000,12,13,12-8-9-10-6-13,41339320.1701126173,5,0-1,REROUTED
193600000000,12,13,12-8-9-10-6-13,41338236.0310020894,5,0-1,REROUTED
193700000000,12,13,12-8-9-10-6-13,41337160.0237958208,5,0-1,REROUTED
193800000000,12,13,12-8-9-10-6-13,41336077.1789374948,5,0-1,REROUTED
193900000000,12,13,12-8-9-10-6-13,41335008.0956959426,5,0-1,REROUTED
194000000000,12,13,12-8-9-10-6-13,41333947.1121410877,5,0-1,REROUTED
194100000000,12,13,12-8-9-10-6-13,41332885.5905970559,5,0-1,REROUTED
194200000000,12,13,12-8-9-10-6-13,41331825.2259766310,5,0-1,REROUTED
194300000000,12,13,12-8-9-10-6-13,41330780.6296839938,5,0-1,REROUTED
194400000000,12,13,12-8-9-10-6-13,41329732.9800778478,5,0-1,REROUTED
194500000000,12,13,12-8-9-10-6-13,41328686.9381539077,5,0-1,REROUTED
194600000000,12,13,12-8-9-10-6-13,41327654.1938434169,5,0-1,REROUTED
194700000000,12,13,12-8-9-10-6-13,41326616.1165347472,5,0-1,REROUTED
194800000000,12,13,12-8-9-10-6-13,41325590.2933273539,5,0-1,REROUTED
194900000000,12,13,12-8-9-10-6-13,41324564.3966718689,5,0-1,REROUTED
195000000000,12,13,12-8-9-10-6-13,41323542.6236361712,5,0-1,REROUTED
195100000000,12,13,12-8-9-10-6-13,41322527.4643979445,5,0-1,REROUTED
195200000000,12,13,12-8-9-10-6-13,41321516.6572867557,5,0-1,REROUTED
195300000000,12,13,12-8-9-10-6-13,41320511.4608153626,5,0-1,REROUTED
195400000000,12,13,12-8-9-10-6-13,41319510.6592448726,5,0-1,REROUTED
195500000000,12,13,12-8-9-10-6-13,41318512.4994674176,5,0-1,REROUTED
195600000000,12,13,12-8-9-10-6-13,41317525.3277915791,5,0-1,REROUTED
195700000000,12,13,12-8-9-10-6-13,41316537.5967774466,5,0-1,REROUTED
195800000000,12,13,12-8-9-10-6-13,41315553.2350549474,5,0-1,REROUTED
195900000000,12,13,12-8-9-10-6-13,41314579.2376352474,5,0-1,REROUTED
196000000000,12,13,12-8-9-10-6-13,41313602.5672658682,5,0-1,REROUTED
196100000000,12,13,12-8-9-10-6-13,41312635.3535610959,5,0-1,REROUTED
196200000000,12,13,12-8-9-10-6-13,41311670.4195976555,5,0-1,REROUTED
196300000000,12,13,12-8-9-10-6-13,41310705.4007023126,5,0-1,REROUTED
196400000000,12,13,12-8-9-10-6-13,41309751.6187783480,5,0-1,REROUTED
196500000000,12,13,12-8-9-10-6-13,41308804.8912605271,5,0-1,REROUTED
196600000000,12,13,12-8-9-10-6-13,41307854.1877034456,5,0-1,REROUTED
196700000000,12,13,12-8-9-10-6-13,41306916.2662944943,5,0-1,REROUTED
196800000000,12,13,12-8-9-10-6-13,41305981.1621119902,5,0-1,REROUTED
196900000000,12,13,12-8-9-10-6-13,41305047.5079687983,5,0-1,REROUTED
197000000000,12,13,12-8-9-10-6-13,41304118.4558978900,5,0-1,REROUTED
197100000000,12,13,12-8-9-10-6-13,41303198.3773961365,5,0-1,REROUTED
197200000000,12,13,12-8-9-10-6-13,41302273.8583332375,5,0-1,REROUTED
197300000000,12,13,12-8-9-10-6-13,41301367.0495824814,5,0-1,REROUTED
197400000000,12,13,12-8-9-10-6-13,41300455.6425716951,5,0-1,REROUTED
197500000000,12,13,12-8-9-10-6-13,41299549.4702875987,5,0-1,REROUTED
197600000000,12,13,12-8-9-10-6-13,41298653.3082241341,5,0-1,REROUTED
197700000000,12,13,12-8-9-10-6-13,41297755.5364773497,5,0-1,REROUTED
197800000000,12,13,12-8-9-10-6-13,41296865.5758278370,5,0-1,REROUTED
197900000000,12,13,12-8-9-10-6-13,41295978.5986171663,5,0-1,REROUTED
198000000000,12,13,12-8-9-10-6-13,41295093.9956511706,5,0-1,REROUTED
198100000000,12,13,12-8-9-10-6-13,41294218.9943405613,5,0-1,REROUTED
198200000000,12,13,12-8-9-10-6-13,41293343.2004555389,5,0-1,REROUTED
198300000000,12,13,12-8-9-10-6-13,41292479.9959756359,5,0-1,REROUTED
198400000000,12,13,12-8-9-10-6-13,41291616.1055665240,5,0-1,REROUTED
198500000000,12,13,12-8-9-10-6-13,41290753.9607996643,5,0-1,REROUTED
